Tweet,id,time,Date,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a #nulla,4.24E+15,2020-06-22 18:01 +0000,6/22/2020,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque #morbi,3.04E+15,2020-06-22 14:44 +0000,6/22/2020,1731,4,0.002310803,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac #eget,2.61E+14,2020-06-22 14:03 +0000,6/22/2020,496,21,0.04233871,1,2,4,0,12,0,2,0,0,0,0,0,0,0,0
sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus #quisque,9.57E+15,2020-06-22 13:52 +0000,6/22/2020,166,1,0.006024096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam #tempus,7.52E+15,2020-06-22 13:45 +0000,6/22/2020,113,9,0.079646018,0,1,0,2,0,0,0,0,0,0,0,0,0,6,6
quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum #pharetra,6.80E+15,2020-06-22 13:44 +0000,6/22/2020,162,5,0.030864198,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0
eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien #tempus,1.75E+15,2020-06-22 13:38 +0000,6/22/2020,618,6,0.009708738,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0
ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi #justo,4.80E+15,2020-06-21 22:56 +0000,6/21/2020,1586,101,0.063682219,1,1,19,4,4,1,21,0,0,0,0,0,0,50,50
curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus #elementum,5.01E+15,2020-06-21 04:02 +0000,6/21/2020,433,12,0.027713626,0,1,1,2,0,0,1,0,0,0,0,0,0,119,7
dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit #consequat,7.88E+15,2020-06-20 23:47 +0000,6/20/2020,258,6,0.023255814,0,0,1,0,1,0,1,0,0,0,0,0,0,80,3
iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat #velit,5.05E+15,2020-06-19 20:45 +0000,6/19/2020,698,13,0.018624642,0,1,7,4,0,0,1,0,0,0,0,0,0,0,0
tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed #congue,4.39E+15,2020-06-19 19:30 +0000,6/19/2020,109,3,0.027522936,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget #amet,7.75E+15,2020-06-19 18:22 +0000,6/19/2020,113,4,0.03539823,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque #posuere,4.57E+15,2020-06-19 17:48 +0000,6/19/2020,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla #rhoncus,8.92E+15,2020-06-19 17:47 +0000,6/19/2020,1048,17,0.016221374,2,0,4,5,0,1,5,0,0,0,0,0,0,0,0
vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede #sapien,2.56E+15,2020-06-19 17:21 +0000,6/19/2020,200,4,0.02,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla #pretium,7.78E+15,2020-06-19 16:54 +0000,6/19/2020,193,2,0.010362694,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed #purus,5.06E+15,2020-06-19 16:50 +0000,6/19/2020,331,3,0.009063444,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi #ut,7.88E+15,2020-06-19 16:47 +0000,6/19/2020,802,4,0.004987531,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis #vitae,5.73E+15,2020-06-19 16:44 +0000,6/19/2020,598,50,0.08361204,0,1,1,0,3,0,4,0,0,0,0,0,0,41,41
integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh #tincidunt,6.99E+15,2020-06-19 16:24 +0000,6/19/2020,34,1,0.029411765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam #aenean,4.32E+15,2020-06-19 16:04 +0000,6/19/2020,38,1,0.026315789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu #lacus,5.45E+14,2020-06-19 15:59 +0000,6/19/2020,46,2,0.043478261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #vel,1.41E+15,2020-06-19 15:59 +0000,6/19/2020,22,1,0.045454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse #tellus,7.22E+15,2020-06-19 15:44 +0000,6/19/2020,333,10,0.03003003,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0
mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices #non,7.68E+15,2020-06-19 15:43 +0000,6/19/2020,297,10,0.033670034,0,2,0,5,0,0,3,0,0,0,0,0,0,0,0
in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend #pede,2.09E+15,2020-06-19 15:42 +0000,6/19/2020,926,117,0.126349892,0,3,2,2,4,0,25,0,0,0,0,0,0,81,81
nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede #erat,9.36E+15,2020-06-19 15:32 +0000,6/19/2020,182,3,0.016483516,0,1,2,0,0,0,0,0,0,0,0,0,0,48,0
eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium #phasellus,7.82E+15,2020-06-19 15:14 +0000,6/19/2020,294,3,0.010204082,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem #sed,7.59E+15,2020-06-19 14:59 +0000,6/19/2020,52,4,0.076923077,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu #mattis,1.29E+15,2020-06-19 14:16 +0000,6/19/2020,150,4,0.026666667,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque #et,9.74E+14,2020-06-19 14:02 +0000,6/19/2020,531,4,0.007532957,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis #sodales,4.89E+15,2020-06-19 13:53 +0000,6/19/2020,163,5,0.030674847,0,0,0,0,3,0,2,0,0,0,0,0,0,25,0
sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum #odio,1.64E+15,2020-06-19 13:44 +0000,6/19/2020,155,8,0.051612903,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0
adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci #ante,4.49E+15,2020-06-18 19:26 +0000,6/18/2020,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero #metus,1.77E+15,2020-06-18 19:15 +0000,6/18/2020,324,7,0.021604938,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0
nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #dapibus,6.88E+15,2020-06-18 16:56 +0000,6/18/2020,646,13,0.020123839,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10
varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra #a,3.26E+15,2020-06-18 16:45 +0000,6/18/2020,579,18,0.031088083,1,0,1,3,0,0,13,0,0,0,0,0,0,0,0
enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet #nisi,4.14E+15,2020-06-18 15:38 +0000,6/18/2020,677,43,0.06351551,0,0,3,0,0,0,2,0,0,0,0,0,0,38,38
et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam #luctus,5.14E+15,2020-06-18 15:31 +0000,6/18/2020,277,4,0.014440433,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #sit,4.07E+15,2020-06-17 19:39 +0000,6/17/2020,2028,43,0.021203156,2,0,8,3,22,1,7,0,0,0,0,0,0,0,0
ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel #sapien,1.05E+15,2020-06-17 18:47 +0000,6/17/2020,257,4,0.015564202,0,0,0,0,0,0,3,0,0,0,0,0,0,77,1
in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin #sapien,2.85E+15,2020-06-17 18:45 +0000,6/17/2020,475,4,0.008421053,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus #sapien,6.96E+15,2020-06-17 18:44 +0000,6/17/2020,293,5,0.017064846,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium #enim,8.73E+15,2020-06-17 17:53 +0000,6/17/2020,111,3,0.027027027,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0
ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae #nisl,9.84E+15,2020-06-17 17:48 +0000,6/17/2020,596,35,0.058724832,0,0,3,4,0,0,2,0,0,0,0,0,0,26,26
turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam #nullam,4.37E+15,2020-06-17 17:44 +0000,6/17/2020,807,62,0.076827757,2,0,3,0,0,0,8,0,0,0,0,0,0,49,49
velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget #libero,7.65E+15,2020-06-17 17:41 +0000,6/17/2020,2038,173,0.084887144,4,1,15,1,0,0,38,0,0,0,0,0,0,114,114
nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque #libero,9.94E+15,2020-06-17 17:40 +0000,6/17/2020,3526,107,0.030346001,2,2,8,3,57,0,35,0,0,0,0,0,0,0,0
amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in #faucibus,5.28E+15,2020-06-17 17:39 +0000,6/17/2020,277,108,0.389891697,3,1,10,2,0,0,10,0,0,0,0,0,0,82,82
luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer #nunc,3.47E+14,2020-06-17 17:28 +0000,6/17/2020,52,1,0.019230769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus #nulla,3.39E+15,2020-06-17 17:21 +0000,6/17/2020,297,6,0.02020202,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus #tortor,1.55E+15,2020-06-17 16:57 +0000,6/17/2020,408,3,0.007352941,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat #sagittis,5.46E+15,2020-06-17 16:29 +0000,6/17/2020,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non #erat,8.55E+15,2020-06-17 14:35 +0000,6/17/2020,2192,95,0.043339416,8,1,12,6,24,0,44,0,0,0,0,0,0,0,0
rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique #rhoncus,3.66E+15,2020-06-17 14:25 +0000,6/17/2020,25,1,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #posuere,4.66E+15,2020-06-17 14:05 +0000,6/17/2020,52,4,0.076923077,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium #vel,3.94E+15,2020-06-17 13:27 +0000,6/17/2020,600,4,0.006666667,0,1,1,0,1,0,1,0,0,0,0,0,0,107,0
mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium #mauris,1.77E+15,2020-06-16 21:53 +0000,6/16/2020,215,18,0.08372093,0,1,9,0,0,0,8,0,0,0,0,0,0,43,0
in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non #pellentesque,5.92E+15,2020-06-16 17:52 +0000,6/16/2020,327,5,0.01529052,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida #integer,9.47E+15,2020-06-16 17:32 +0000,6/16/2020,398,4,0.010050251,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at #mattis,2.10E+15,2020-06-16 17:29 +0000,6/16/2020,366,2,0.005464481,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed #nisi,8.66E+14,2020-06-16 16:54 +0000,6/16/2020,368,11,0.029891304,0,1,4,2,0,0,4,0,0,0,0,0,0,56,0
nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst #id,1.19E+15,2020-06-16 16:53 +0000,6/16/2020,1012,39,0.038537549,0,1,7,1,18,0,12,0,0,0,0,0,0,0,0
et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel #nibh,4.22E+15,2020-06-16 14:42 +0000,6/16/2020,207,3,0.014492754,0,1,1,0,0,0,0,0,0,0,0,0,0,31,1
quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor #habitasse,5.16E+15,2020-06-16 14:03 +0000,6/16/2020,307,10,0.03257329,0,1,6,1,0,0,2,0,0,0,0,0,0,0,0
odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in #nec,7.31E+14,2020-06-15 20:43 +0000,6/15/2020,277,13,0.046931408,0,0,1,3,0,0,1,0,0,0,0,0,0,98,8
lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #nisl,4.87E+15,2020-06-15 15:44 +0000,6/15/2020,114,1,0.00877193,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0
vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien #a,9.04E+15,2020-06-15 15:33 +0000,6/15/2020,303,7,0.02310231,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0
vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis #bibendum,4.72E+15,2020-06-15 15:28 +0000,6/15/2020,197,1,0.005076142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem #viverra,7.47E+15,2020-06-15 14:48 +0000,6/15/2020,266,4,0.015037594,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus #pellentesque,3.52E+14,2020-06-15 02:56 +0000,6/15/2020,341,9,0.026392962,0,0,1,2,0,0,1,0,0,0,0,0,0,123,5
venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst #ac,8.59E+15,2020-06-14 15:49 +0000,6/14/2020,281,1,0.003558719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo #maecenas,4.63E+15,2020-06-14 15:17 +0000,6/14/2020,42,4,0.095238095,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis #ut,7.58E+15,2020-06-14 04:19 +0000,6/14/2020,21,1,0.047619048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus #accumsan,3.47E+15,2020-06-13 17:15 +0000,6/13/2020,686,8,0.011661808,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0
